index,precip,mintemp,maxtemp,DAP,Urea,Rural population,Total Population - Both sexes,Total Population - Female,Total Population - Male,Urban population,Average dietary energy supply adequacy (percent) (3-year average),Political stability and absence of violence/terrorism (index),Agricultural land (1000 ha),Arable land (1000 ha),Country area (1000 ha),Cropland (1000 ha),Forest land (1000 ha),Land area (1000 ha),Land under permanent crops (1000 ha),Other naturally regenerated forest (1000 ha),Planted Forest (1000 ha),Primary Forest (1000 ha),price,Date-Monthly
47,0.019063600000000847,-0.36493111111111176,0.019907666666661328,0.13414821887230877,0.1611455655856987,-725.2936666666719,-1556.5831666666709,-773.1656111111079,-783.4195555555561,-947.1880555555526,-0.27777777777777146,-0.04833333333333334,266.66666666666424,227.77777777777737,0.0,266.66666666666606,41.33333333333576,0.0,38.88888888888869,42.44444444444525,-1.1111111111110858,0.0,0.5666666666666665,Dec-13
48,-4.08881595,-0.06996666666666584,0.16620466666667255,0.10502161012533806,0.08752585969896765,-18.845342592590896,-155.69070370370173,-75.6104722222226,-80.08190740740974,-130.7004814814827,0.6018518518518476,-0.14305555555555555,490.74074074073724,421.2962962962956,0.0,490.74074074073906,-179.1111111111095,0.0,69.44444444444434,-183.925925925927,4.814814814814838,0.0,0.39888888888888907,Jan-14
49,1.7253410000000002,0.1984375555555573,-0.36030155555555865,0.08748464057774219,0.017626473925113628,-18.97440740741149,-155.16029629630066,-75.14577777777595,-80.01637037036926,-130.96674074074326,0.7037037037037095,-0.1744444444444444,470.37037037037226,403.7037037037044,0.0,470.37037037037226,-192.8888888888905,0.0,66.66666666666652,-198.074074074073,5.185185185185162,0.0,0.5422222222222222,Feb-14
50,2.441518033333333,-0.04207166666666495,-0.3374996666666661,0.11061092296348773,0.055999120407506875,-19.10347222222481,-154.6298888888923,-74.6810833333293,-79.95083333333241,-131.23300000000017,0.8055555555555571,-0.2058333333333333,450.0,386.1111111111113,0.0,450.0,-206.66666666666424,0.0,63.88888888888869,-212.222222222219,5.555555555555543,0.0,0.5016666666666666,Mar-14
51,12.864341888888891,-0.45480277777777545,-0.5646995555555563,0.0984630590938047,0.06877351491981443,-19.232537037038128,-154.0994814814767,-74.21638888888992,-79.88529629629556,-131.4992592592571,0.9074074074074048,-0.23722222222222217,429.62962962962774,368.51851851851825,0.0,429.62962962962774,-220.44444444444525,0.0,61.11111111111131,-226.37037037037226,5.925925925925924,0.0,0.3944444444444444,Apr-14
52,0.8399175555555551,0.3194455555555571,0.32552211111110907,0.09574613016046907,0.12135380364397763,-19.361601851858723,-153.56907407407562,-73.75169444444327,-79.81975925925872,-131.76551851851764,1.0092592592592524,-0.26861111111111097,409.25925925926276,350.925925925927,0.0,409.25925925926094,-234.222222222219,0.0,58.333333333333485,-240.51851851851825,6.296296296296305,0.0,-0.0011111111111109517,May-14
53,0.31242371111111167,0.46597133333333574,0.11614566666666448,0.15696359131509818,0.12775925508238817,-19.49066666667204,-153.03866666667454,-73.28700000000026,-79.75422222222187,-132.03177777777637,1.1111111111111143,-0.29999999999999993,388.8888888888905,333.33333333333394,0.0,388.8888888888887,-248.0,0.0,55.55555555555566,-254.66666666666424,6.666666666666686,0.0,0.09111111111111125,Jun-14
54,0.16716961888888893,0.6943864444444436,0.5486687777777774,0.08627044303536291,0.0799062107181775,-12.27175000000716,-137.00408333333326,-65.24493518518648,-71.76144444444435,-122.46374074074083,1.212962962962962,-0.2797222222222222,368.518518518511,315.7407407407409,0.0,368.51851851851825,-261.777777777781,0.0,52.77777777777783,-268.8148148148175,7.03703703703701,0.0,0.3933333333333333,Jul-14
55,-1.4640578022222221,-0.25219855555555526,-0.04467566666666656,0.0683660344642727,0.05826381669654235,-5.052833333335002,-120.96950000000652,-57.202870370369055,-63.76866666666683,-112.89570370370348,1.3148148148148096,-0.2594444444444444,348.14814814815327,298.1481481481478,0.0,348.14814814814963,-275.55555555555475,0.0,50.0,-282.9629629629635,7.407407407407391,0.0,0.1166666666666667,Aug-14
56,3.3601347777777777,0.018692333333333977,-0.18622777777777344,0.10390673103695869,0.0829501446799008,2.1660833333298797,-104.9349166666725,-49.16080555555527,-55.775888888885675,-103.32766666666612,1.4166666666666714,-0.23916666666666664,327.777777777781,280.55555555555475,0.0,327.7777777777774,-289.33333333333576,0.0,47.22222222222217,-297.1111111111095,7.7777777777777715,0.0,0.09333333333333338,Sep-14
57,-3.3286599133333334,-0.3001739999999984,-0.516840000000002,0.060470413652803034,0.02847809457302619,9.385000000002037,-88.9003333333385,-41.11874074073785,-47.783111111108155,-93.75962962962512,1.518518518518519,-0.2188888888888889,307.4074074074015,262.9629629629635,0.0,307.40740740740694,-303.1111111111095,0.0,44.44444444444434,-311.25925925926276,8.148148148148152,0.0,0.10222222222222221,Oct-14
58,-5.745595244444445,-0.06487233333333364,0.2578681111111081,0.055982632759016715,0.0018089305772015507,16.60391666666692,-72.8657499999972,-33.076675925924064,-39.790333333330636,-84.19159259259322,1.6203703703703667,-0.19861111111111113,287.0370370370438,245.37037037037044,0.0,287.0370370370383,-316.8888888888905,0.0,41.666666666666515,-325.40740740740875,8.518518518518533,0.0,0.11222222222222222,Nov-14
59,0.8960906000000008,-0.3237851111111141,-0.16811533333333983,0.017302609401200764,-0.011918214479999412,23.822833333324525,-56.83116666667047,-25.03461111111028,-31.797555555556755,-74.62355555555405,1.7222222222222285,-0.17833333333333334,266.66666666666424,227.77777777777737,0.0,266.66666666666606,-330.66666666666424,0.0,38.88888888888869,-339.55555555555475,8.888888888888914,0.0,0.036666666666666514,Dec-14
