index,precip,mintemp,maxtemp,DAP,Urea,Rural population,Total Population - Both sexes,Total Population - Female,Total Population - Male,Urban population,Average dietary energy supply adequacy (percent) (3-year average),Political stability and absence of violence/terrorism (index),Agricultural land (1000 ha),Arable land (1000 ha),Country area (1000 ha),Cropland (1000 ha),Forest land (1000 ha),Land area (1000 ha),Land under permanent crops (1000 ha),Other naturally regenerated forest (1000 ha),Planted Forest (1000 ha),Primary Forest (1000 ha),price,Date-Monthly
28,-0.9783901111111089,-0.3832175555555555,-0.4451779999999985,0.19052465436343313,0.133951077836177,-463.4694907407429,-570.400574074074,-286.90512037036933,-283.4988796296302,-104.6969907407406,6.675925925925924,-0.11888888888888888,0.8734259259258579,-0.3302777777778374,0.0,-0.3302777777778374,-9.318518518518431,0.0,0.0,0.0,-9.318518518518488,0.0,-0.09666666666666668,May-12
29,1.7182427777777782,-0.05410855555555649,-0.026677555555554733,0.20075707909956564,0.1380436179773863,-463.71311111111027,-572.3646666666664,-287.9191111111113,-284.449555555555,-105.08922222222236,6.7777777777777715,-0.12666666666666668,0.7422222222221535,0.1866666666664969,0.0,0.1866666666664969,-9.066666666666663,0.0,0.0,0.0,-9.066666666666663,0.0,-0.0788888888888889,Jun-12
30,-0.8770655888888892,-0.24101144444444422,0.0259255555555562,0.1931482979171536,0.129332949477736,-461.6471296296295,-571.4928796296299,-287.50817592592557,-283.9882777777784,-105.00364814814839,6.629629629629619,-0.12027777777777778,2.9010185185184127,2.576944444444507,0.0,2.576944444444507,-8.814814814814781,0.0,0.0,0.0,-8.814814814814781,0.0,0.007037037037037064,Jul-12
31,-0.23543822222222133,0.360860444444441,0.6339904444444464,0.15822654932168378,0.11462077692768302,-459.5811481481487,-570.6210925925916,-287.09724074074074,-283.52699999999913,-104.91807407407396,6.481481481481481,-0.1138888888888889,5.059814814814672,4.9672222222220626,0.0,4.9672222222220626,-8.5629629629629,0.0,0.0,0.0,-8.562962962962956,0.0,-0.004814814814814827,Aug-12
32,-2.3014991555555575,-0.2133494444444448,0.05163855555555941,0.11081187392741643,0.07516771012903034,-457.51516666666794,-569.7493055555551,-286.686305555555,-283.0657222222226,-104.83249999999998,6.333333333333329,-0.10750000000000001,7.218611111111159,7.357500000000073,0.0,7.357500000000073,-8.311111111111074,0.0,0.0,0.0,-8.311111111111074,0.0,-0.01666666666666672,Sep-12
33,-0.33611977777778,0.2635024444444447,0.35515044444444754,0.12127636541522946,0.09230755875360741,-455.44918518518716,-568.8775185185186,-286.2753703703693,-282.6044444444433,-104.746925925926,6.185185185185176,-0.10111111111111111,9.37740740740719,9.747777777777628,0.0,9.747777777777628,-8.059259259259193,0.0,0.0,0.0,-8.059259259259193,0.0,-0.034074074074074145,Oct-12
34,0.4534643333333328,0.24401983333333277,0.2813848888888941,0.1269641495976197,0.0998939927673389,-453.38320370370457,-568.0057314814803,-285.86443518518445,-282.1431666666658,-104.6613518518518,6.037037037037038,-0.09472222222222222,11.536203703703677,12.138055555555411,0.0,12.138055555555411,-7.807407407407311,0.0,0.0,0.0,-7.807407407407368,0.0,-0.04370370370370369,Nov-12
35,-0.3267074444444429,-0.5899502222222228,-0.5829478888888886,0.1338767305249905,0.11054241864352088,-451.317222222222,-567.133944444442,-285.4534999999996,-281.68188888888835,-104.57577777777783,5.888888888888886,-0.08833333333333335,13.694999999999709,14.528333333332967,0.0,14.528333333332967,-7.555555555555543,0.0,0.0,0.0,-7.555555555555543,0.0,-0.008333333333333415,Dec-12
36,-0.3670688999999996,0.5266392777777771,0.6846447777777769,0.14752569354975187,0.12731482824460383,-234.6939259259252,-302.98045370370164,-152.57232407407355,-150.40925925925876,-56.09614814814813,4.518518518518519,-0.03861111111111111,16.71824074074061,20.005277777777565,0.0,20.005277777777565,-3.5259259259260034,0.0,0.0,0.0,-3.5259259259259466,0.0,-0.02444444444444438,Jan-13
37,-2.7826126666666653,-0.0871911666666687,0.10339622222221934,0.14047559158434852,0.12657264439247007,-234.69596296296186,-304.48429629629754,-153.35648148148266,-151.12851851851792,-56.43696296296275,4.370370370370381,-0.03222222222222226,18.87703703703687,22.395555555555575,0.0,22.395555555555575,-3.2740740740741217,0.0,0.0,0.0,-3.2740740740741217,0.0,0.015000000000000013,Feb-13
